Date,Month,DayOfWeek,Day,Platform,Campaign_ID,Impressions,Clicks,Spend,Conversions,Revenue
2024-11-19,11,1,19,Google,DataAnalyticsCourse,4930.0,148.0,211.01,6.0,1378.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,4830.0,83.0,184.98,10.0,1041.0
2024-11-09,11,5,9,Google,Data Analytics Corse,5422.0,89.0,199.91,6.0,1903.0
2024-11-15,11,4,15,Google,Data Analytcis Course,4658.0,123.0,211.76,3.0,1201.0
2024-11-04,11,0,4,Google,Data Analytics Corse,3249.0,103.0,232.85,4.0,1397.0
2024-11-11,11,0,11,Google,Data Analytics Corse,4393.0,130.0,198.66,7.0,1236.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,4953.0,193.0,243.75,3.0,1118.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,5208.0,185.0,227.26,4.0,1953.0
2024-11-24,11,6,24,Google,Data Analytics Corse,4114.0,163.0,224.8,8.0,1493.0
2024-11-16,11,5,16,Google,Data Analytcis Course,3508.0,197.0,181.04,4.0,1824.0
2024-11-15,11,4,15,Google,Data Analytics Corse,5733.0,89.0,215.33,9.0,1323.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,3948.0,99.0,198.65,4.0,1444.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,4488.0,110.0,210.69,10.0,1872.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,4747.0,124.0,234.97,10.0,0.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,5363.0,120.0,221.17,4.0,1345.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,0.0,97.0,184.76,10.0,0.0
2024-11-11,11,0,11,Google,Data Analytics Corse,5611.0,108.0,224.38,8.0,1886.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,4788.0,143.0,213.2,7.0,1359.0
2024-11-30,11,5,30,Google,Data Analytics Corse,5899.0,129.0,216.85,9.0,1574.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,4121.0,165.0,224.59,7.0,1569.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,5030.0,155.0,234.41,5.0,1113.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3533.0,156.0,211.7,9.0,1399.0
2024-11-19,11,1,19,Google,Data Analytics Corse,5751.0,94.0,205.37,9.0,1155.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,5484.0,170.0,210.28,9.0,1319.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,5457.0,90.0,233.5,9.0,1159.0
2024-11-27,11,2,27,Google,Data Analytcis Course,3314.0,0.0,0.0,10.0,1731.0
2024-11-16,11,5,16,Google,Data Analytcis Course,5808.0,80.0,240.44,4.0,1542.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,5567.0,166.0,199.13,5.0,1474.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,5936.0,149.0,246.58,6.0,1396.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,4966.0,151.0,223.67,3.0,1411.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4790.0,186.0,233.42,3.0,1201.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4932.0,143.0,206.35,9.0,1132.0
2024-11-21,11,3,21,Google,Data Analytics Corse,3991.0,180.0,200.43,10.0,1427.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,3306.0,141.0,188.29,9.0,1561.0
2024-11-07,11,3,7,Google,Data Analytics Corse,3432.0,80.0,226.03,9.0,1254.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4683.0,152.0,223.33,7.0,1697.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,3635.0,189.0,229.08,9.0,1225.0
2024-11-08,11,4,8,Google,Data Analytcis Course,4638.0,121.0,198.88,6.0,1964.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5095.0,140.0,223.77,7.0,1233.0
2024-11-22,11,4,22,Google,Data Analytics Corse,5749.0,183.0,213.66,7.0,1187.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,3964.0,156.0,184.42,6.0,1893.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,5645.0,136.0,195.55,4.0,1773.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,5272.0,107.0,223.18,8.0,1110.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,4824.0,86.0,231.61,7.0,1390.0
2024-11-02,11,5,2,Google,Data Analytics Corse,5455.0,165.0,191.75,5.0,1145.0
2024-11-24,11,6,24,Google,Data Analytics Corse,3779.0,145.0,182.65,4.0,1364.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,5981.0,99.0,243.89,9.0,1876.0
2024-11-28,11,3,28,Google,Data Analytcis Course,5954.0,0.0,216.02,10.0,1880.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,5055.0,139.0,0.0,8.0,1696.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,4524.0,153.0,224.15,4.0,1083.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,5903.0,184.0,182.5,10.0,1230.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,5050.0,119.0,180.57,8.0,1243.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,4816.0,109.0,182.9,8.0,1123.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,4070.0,168.0,222.99,7.0,1733.0
2024-11-30,11,5,30,Google,Data Analytcis Course,5827.0,0.0,190.93,3.0,1731.0
2024-11-17,11,6,17,Google,Data Analytics Corse,4922.0,82.0,234.82,10.0,1556.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,4277.0,112.0,249.65,3.0,1953.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,3418.0,99.0,195.91,10.0,1242.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,3363.0,89.0,220.07,0.0,1939.0
2024-11-02,11,5,2,Google,Data Analytcis Course,4828.0,154.0,233.39,6.0,1661.0
2024-11-22,11,4,22,Google,Data Analytcis Course,4135.0,155.0,226.66,7.0,1442.0
2024-11-16,11,5,16,Google,Data Analytcis Course,5254.0,188.0,190.43,7.0,1821.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,4439.0,83.0,232.13,7.0,1570.0
2024-11-13,11,2,13,Google,Data Analytcis Course,3053.0,127.0,183.57,8.0,1669.0
2024-11-15,11,4,15,Google,Data Analytcis Course,5550.0,141.0,213.82,10.0,1545.0
2024-11-04,11,0,4,Google,Data Analytics Corse,4678.0,149.0,241.41,6.0,1106.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,3036.0,152.0,210.78,6.0,1074.0
2024-11-29,11,4,29,Google,Data Analytics Corse,5050.0,123.0,247.93,8.0,1755.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,5057.0,137.0,194.11,6.0,1206.0
2024-11-15,11,4,15,Google,Data Analytics Corse,5346.0,93.0,197.78,8.0,1036.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,5580.0,150.0,204.73,10.0,0.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,3351.0,122.0,196.49,3.0,1362.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,3128.0,168.0,184.27,7.0,1957.0
2024-11-12,11,1,12,Google,Data Analytcis Course,0.0,113.0,0.0,8.0,1285.0
2024-11-27,11,2,27,Google,DataAnalyticsCourse,5402.0,124.0,222.16,7.0,1091.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,4653.0,95.0,193.63,4.0,1688.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,4599.0,185.0,248.28,5.0,1673.0
2024-11-13,11,2,13,Google,Data Analytics Corse,3120.0,144.0,221.66,0.0,1061.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3521.0,175.0,210.11,9.0,1140.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,5823.0,88.0,246.67,9.0,1514.0
2024-11-20,11,2,20,Google,Data Analytcis Course,5569.0,90.0,196.6,4.0,1516.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,4255.0,94.0,221.06,5.0,1623.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,4910.0,191.0,232.7,10.0,1080.0
2024-11-17,11,6,17,Google,Data Analytics Corse,5675.0,167.0,222.56,4.0,1862.0
2024-11-05,11,1,5,Google,Data Analytcis Course,3777.0,136.0,186.5,4.0,1027.0
2024-11-08,11,4,8,Google,Data Analytics Corse,5790.0,110.0,0.0,9.0,1463.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,3055.0,171.0,0.0,5.0,1701.0
2024-11-29,11,4,29,Google,Data Analytcis Course,5620.0,134.0,231.4,7.0,1499.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4594.0,170.0,193.2,9.0,1319.0
2024-11-23,11,5,23,Google,Data Analytcis Course,4907.0,151.0,248.32,4.0,1948.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,5437.0,124.0,180.54,7.0,1564.0
2024-11-07,11,3,7,Google,Data Analytcis Course,4794.0,88.0,242.28,3.0,1210.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,5326.0,118.0,199.76,8.0,1195.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,5642.0,160.0,200.82,0.0,0.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,4594.0,112.0,236.12,8.0,1569.0
2024-11-06,11,2,6,Google,Data Analytics Corse,4352.0,186.0,223.95,3.0,1290.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4220.0,139.0,206.02,5.0,1671.0
2024-11-04,11,0,4,Google,Data Analytcis Course,4909.0,164.0,245.06,3.0,1601.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3148.0,89.0,219.25,4.0,1533.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,3105.0,107.0,195.46,10.0,1455.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,5062.0,179.0,214.66,4.0,1815.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,4096.0,136.0,228.79,10.0,1054.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,4283.0,140.0,205.02,7.0,1674.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,4189.0,137.0,208.84,0.0,1211.0
2024-11-08,11,4,8,Google,Data Analytcis Course,4818.0,199.0,230.19,7.0,1714.0
2024-11-24,11,6,24,Google,Data Analytcis Course,5256.0,95.0,235.84,8.0,1324.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3980.0,182.0,191.75,5.0,1050.0
2024-11-01,11,4,1,Google,Data Analytcis Course,4359.0,132.0,237.12,3.0,1872.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,5326.0,139.0,241.7,5.0,1423.0
2024-11-15,11,4,15,Google,Data Analytics Corse,5614.0,134.0,220.52,6.0,0.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3746.0,166.0,213.81,5.0,1750.0
2024-11-14,11,3,14,Google,Data Analytics Corse,5608.0,121.0,219.92,4.0,1209.0
2024-11-21,11,3,21,Google,Data Analytcis Course,4582.0,173.0,204.99,5.0,1703.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,4438.0,132.0,232.68,7.0,1959.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,5011.0,136.0,236.62,5.0,1582.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,5864.0,174.0,190.45,5.0,1508.0
2024-11-18,11,0,18,Google,Data Analytics Corse,5114.0,168.0,186.75,3.0,1530.0
2024-11-25,11,0,25,Google,Data Analytics Corse,5658.0,117.0,191.48,3.0,1779.0
2024-11-09,11,5,9,Google,Data Analytics Corse,4876.0,187.0,192.2,5.0,1396.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,5139.0,0.0,212.2,10.0,1613.0
2024-11-21,11,3,21,Google,Data Analytics Corse,5470.0,0.0,210.97,7.0,1928.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,5143.0,112.0,242.96,3.0,1029.0
2024-11-25,11,0,25,Google,Data Analytcis Course,0.0,124.0,209.92,4.0,0.0
2024-11-26,11,1,26,Google,Data Analytics Corse,4769.0,132.0,236.41,4.0,0.0
2024-11-14,11,3,14,Google,Data Analytcis Course,3366.0,167.0,213.02,4.0,1159.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,5228.0,165.0,199.73,3.0,1829.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,4266.0,108.0,220.02,5.0,1282.0
2024-11-07,11,3,7,Google,Data Analytcis Course,5102.0,182.0,226.22,10.0,1600.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,3787.0,91.0,226.17,8.0,1493.0
2024-11-05,11,1,5,Google,Data Analytics Corse,4598.0,194.0,233.86,4.0,1565.0
2024-11-24,11,6,24,Google,Data Analytics Corse,5404.0,189.0,218.41,10.0,1418.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4432.0,85.0,214.79,7.0,1262.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,4016.0,162.0,224.48,10.0,1060.0
2024-11-27,11,2,27,Google,Data Analytcis Course,5379.0,0.0,248.46,5.0,1881.0
2024-11-09,11,5,9,Google,Data Analytcis Course,5093.0,88.0,222.28,9.0,1185.0
2024-11-04,11,0,4,Google,Data Analytics Corse,5092.0,121.0,219.15,6.0,1864.0
2024-11-27,11,2,27,Google,Data Analytics Corse,3015.0,81.0,218.69,7.0,1550.0
2024-11-08,11,4,8,Google,Data Analytcis Course,3745.0,125.0,206.93,3.0,1619.0
2024-11-05,11,1,5,Google,Data Analytics Corse,5046.0,188.0,202.52,10.0,1625.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,4032.0,99.0,186.45,5.0,1074.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3879.0,170.0,245.0,0.0,1202.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4968.0,105.0,188.38,5.0,1135.0
2024-11-26,11,1,26,Google,Data Analytics Corse,5872.0,173.0,190.3,5.0,1953.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,3058.0,186.0,230.71,7.0,0.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,3109.0,143.0,246.92,5.0,1589.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,5415.0,124.0,217.55,4.0,1258.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,5633.0,154.0,245.95,7.0,1604.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,5402.0,85.0,191.95,7.0,1002.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,4059.0,167.0,209.18,4.0,1742.0
2024-11-28,11,3,28,Google,Data Analytics Corse,3172.0,139.0,227.83,10.0,1130.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,5716.0,193.0,224.53,9.0,1167.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,4816.0,127.0,245.25,3.0,1985.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,3742.0,80.0,247.16,10.0,1686.0
2024-11-07,11,3,7,Google,Data Analytics Corse,4469.0,174.0,215.98,8.0,1619.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,3454.0,127.0,209.19,10.0,1937.0
2024-11-04,11,0,4,Google,Data Analytcis Course,3702.0,151.0,245.02,9.0,1983.0
2024-11-24,11,6,24,Google,Data Analytics Corse,4258.0,113.0,232.25,10.0,1374.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,4047.0,159.0,205.62,3.0,1177.0
2024-11-18,11,0,18,Google,Data Analytics Corse,3319.0,197.0,215.83,10.0,1342.0
2024-11-11,11,0,11,Google,Data Analytcis Course,5661.0,106.0,181.96,3.0,1250.0
2024-11-12,11,1,12,Google,Data Analytics Corse,4914.0,143.0,222.69,7.0,1280.0
2024-11-25,11,0,25,Google,Data Analytics Corse,5382.0,111.0,219.59,5.0,1464.0
2024-11-09,11,5,9,Google,Data Analytcis Course,5898.0,98.0,186.46,6.0,0.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3967.0,98.0,214.51,5.0,1180.0
2024-11-01,11,4,1,Google,Data Analytics Corse,3089.0,109.0,190.0,7.0,1779.0
2024-11-23,11,5,23,Google,Data Analytcis Course,3219.0,168.0,193.16,7.0,1395.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4039.0,127.0,247.92,8.0,0.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,4051.0,136.0,194.29,5.0,0.0
2024-11-16,11,5,16,Google,Data Analytics Corse,5270.0,173.0,233.33,7.0,1783.0
2024-11-04,11,0,4,Google,Data Analytics Corse,3239.0,184.0,221.33,10.0,1557.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,4054.0,174.0,201.25,7.0,1514.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5448.0,196.0,232.55,8.0,1694.0
2024-11-02,11,5,2,Google,Data Analytics Corse,0.0,193.0,238.8,5.0,1327.0
2024-11-22,11,4,22,Google,Data Analytcis Course,3937.0,97.0,197.37,10.0,1160.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,4175.0,128.0,200.11,10.0,1599.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,5780.0,143.0,237.51,4.0,1440.0
2024-11-17,11,6,17,Google,Data Analytcis Course,3809.0,0.0,202.28,9.0,1031.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,3684.0,83.0,203.47,0.0,1805.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,3226.0,189.0,236.68,6.0,1364.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,4978.0,165.0,180.25,4.0,1123.0
2024-11-07,11,3,7,Google,Data Analytcis Course,5041.0,172.0,189.31,10.0,1645.0
2024-11-28,11,3,28,Google,DataAnalyticsCourse,4124.0,183.0,186.66,6.0,1183.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3143.0,196.0,238.22,7.0,1234.0
2024-11-29,11,4,29,Google,Data Analytics Corse,4505.0,98.0,209.36,5.0,1186.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,3736.0,158.0,226.99,8.0,1606.0
2024-11-10,11,6,10,Google,Data Analytcis Course,5949.0,104.0,216.6,4.0,1102.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4625.0,84.0,226.02,5.0,1969.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,5022.0,128.0,188.96,6.0,1108.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,5483.0,99.0,180.04,5.0,1687.0
2024-11-11,11,0,11,Google,Data Analytcis Course,5491.0,107.0,217.98,10.0,1480.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,4078.0,86.0,208.92,3.0,1698.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3052.0,0.0,245.45,6.0,1769.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,3708.0,88.0,225.76,5.0,1667.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,5314.0,141.0,184.34,10.0,1271.0
2024-11-04,11,0,4,Google,Data Analytics Corse,3566.0,193.0,212.73,7.0,1311.0
2024-11-04,11,0,4,Google,Data Analytics Corse,4839.0,185.0,193.99,6.0,1492.0
2024-11-10,11,6,10,Google,Data Analytcis Course,5145.0,117.0,244.44,8.0,0.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4371.0,147.0,243.04,9.0,1776.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,5697.0,197.0,243.72,3.0,1154.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,3096.0,81.0,228.47,3.0,1386.0
2024-11-30,11,5,30,Google,Data Analytcis Course,4163.0,198.0,218.64,6.0,1904.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,5150.0,155.0,224.6,7.0,1146.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3948.0,181.0,223.51,4.0,1075.0
2024-11-16,11,5,16,Google,Data Analytcis Course,3126.0,108.0,248.94,3.0,1942.0
2024-11-15,11,4,15,Google,Data Analytics Corse,5551.0,114.0,195.44,5.0,1255.0
2024-11-12,11,1,12,Google,Data Analytcis Course,5712.0,146.0,221.73,5.0,1201.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,4175.0,89.0,194.22,3.0,1370.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,0.0,82.0,0.0,8.0,1511.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,5728.0,98.0,230.52,10.0,1322.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,3161.0,87.0,244.49,8.0,1161.0
2024-11-01,11,4,1,Google,Data Analytics Corse,4773.0,146.0,248.27,6.0,1304.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,3385.0,0.0,208.31,10.0,1972.0
2024-11-18,11,0,18,Google,Data Analytcis Course,5600.0,122.0,223.06,3.0,1061.0
2024-11-03,11,6,3,Google,Data Analytics Corse,4218.0,153.0,228.36,7.0,1178.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,3358.0,108.0,184.1,4.0,1888.0
2024-11-18,11,0,18,Google,Data Analytcis Course,3021.0,147.0,200.17,4.0,1718.0
2024-11-17,11,6,17,Google,Data Analytcis Course,4477.0,121.0,224.77,10.0,1604.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,4073.0,112.0,180.24,4.0,1628.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,5172.0,127.0,204.19,4.0,1183.0
2024-11-30,11,5,30,Google,Data Analytcis Course,5896.0,192.0,201.18,9.0,1589.0
2024-11-15,11,4,15,Google,Data Analytcis Course,3427.0,174.0,223.77,7.0,1293.0
2024-11-24,11,6,24,Google,Data Analytics Corse,4176.0,166.0,243.1,9.0,1147.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,5835.0,98.0,232.82,6.0,1989.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,5438.0,191.0,244.1,5.0,1203.0
2024-11-14,11,3,14,Google,Data Analytcis Course,4936.0,89.0,199.91,4.0,1543.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,3526.0,180.0,0.0,7.0,1336.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,5509.0,91.0,186.22,5.0,1928.0
2024-11-21,11,3,21,Google,Data Analytcis Course,5748.0,114.0,184.76,8.0,1490.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,5155.0,80.0,217.3,5.0,1316.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4537.0,127.0,247.11,7.0,1451.0
2024-11-26,11,1,26,Google,DataAnalyticsCourse,5468.0,84.0,227.36,4.0,1228.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,4390.0,182.0,239.33,7.0,1799.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,5883.0,105.0,180.07,4.0,1586.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3120.0,162.0,245.58,6.0,1952.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4377.0,118.0,219.81,4.0,1290.0
2024-11-23,11,5,23,Google,Data Analytcis Course,5719.0,131.0,183.69,7.0,1555.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,4250.0,116.0,186.34,3.0,1043.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,5648.0,80.0,239.26,6.0,1005.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,3394.0,81.0,187.24,6.0,1227.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,5117.0,189.0,197.9,8.0,1710.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,3861.0,128.0,232.11,10.0,1636.0
2024-11-05,11,1,5,Google,Data Analytcis Course,3303.0,182.0,238.4,4.0,1695.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,4192.0,124.0,184.42,6.0,0.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,3720.0,137.0,237.22,5.0,1811.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5789.0,106.0,183.62,3.0,1838.0
2024-11-19,11,1,19,Google,Data Analytcis Course,5113.0,102.0,206.65,6.0,1466.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,3234.0,155.0,204.47,4.0,1401.0
2024-11-07,11,3,7,Google,Data Anlytics Corse,3088.0,85.0,234.24,4.0,1210.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,5114.0,126.0,233.27,5.0,1197.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,5070.0,96.0,210.63,10.0,1653.0
2024-11-05,11,1,5,Google,Data Analytics Corse,4445.0,128.0,200.52,4.0,1861.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,3656.0,151.0,199.96,7.0,1566.0
2024-11-29,11,4,29,Google,Data Analytics Corse,3583.0,95.0,223.37,9.0,1821.0
2024-11-24,11,6,24,Google,Data Analytcis Course,4790.0,193.0,247.69,5.0,1687.0
2024-11-19,11,1,19,Google,Data Analytcis Course,3235.0,90.0,211.4,10.0,1290.0
2024-11-26,11,1,26,Google,Data Analytics Corse,3832.0,175.0,245.61,5.0,1388.0
2024-11-05,11,1,5,Google,Data Analytics Corse,4261.0,153.0,230.25,7.0,1027.0
2024-11-03,11,6,3,Google,Data Analytcis Course,4796.0,103.0,180.64,7.0,1102.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,5229.0,102.0,208.55,5.0,1065.0
2024-11-20,11,2,20,Google,Data Analytcis Course,3754.0,199.0,220.16,0.0,1262.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,4851.0,96.0,229.12,6.0,1271.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4816.0,107.0,243.41,5.0,0.0
2024-11-29,11,4,29,Google,Data Anlytics Corse,5404.0,170.0,218.24,5.0,1818.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,3068.0,145.0,237.7,7.0,1494.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,5877.0,148.0,213.84,8.0,1371.0
2024-11-30,11,5,30,Google,Data Analytcis Course,4188.0,141.0,228.12,9.0,1204.0
2024-11-16,11,5,16,Google,Data Analytics Corse,5676.0,89.0,183.58,0.0,1254.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,4677.0,140.0,223.74,9.0,1610.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,3793.0,135.0,190.88,9.0,0.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,3548.0,105.0,216.8,7.0,1663.0
2024-11-13,11,2,13,Google,Data Analytics Corse,5944.0,119.0,225.75,0.0,1516.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4662.0,128.0,187.28,9.0,1710.0
2024-11-26,11,1,26,Google,Data Analytcis Course,4453.0,120.0,240.34,8.0,1452.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,5052.0,163.0,234.73,6.0,1848.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,4457.0,94.0,246.18,6.0,1492.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,5528.0,0.0,185.93,5.0,1719.0
2024-11-07,11,3,7,Google,Data Analytcis Course,4474.0,146.0,190.94,10.0,1872.0
2024-11-06,11,2,6,Google,Data Analytcis Course,5129.0,193.0,243.78,10.0,1583.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,5210.0,96.0,223.05,8.0,1483.0
2024-11-02,11,5,2,Google,Data Analytcis Course,3456.0,150.0,242.22,7.0,1215.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,4109.0,130.0,207.1,6.0,1521.0
2024-11-23,11,5,23,Google,Data Analytics Corse,3522.0,99.0,210.01,9.0,1932.0
2024-11-09,11,5,9,Google,Data Analytcis Course,3600.0,143.0,238.14,7.0,1891.0
2024-11-10,11,6,10,Google,Data Analytcis Course,3026.0,116.0,209.03,9.0,1819.0
2024-11-30,11,5,30,Google,Data Analytcis Course,0.0,120.0,214.76,5.0,1926.0
2024-11-17,11,6,17,Google,Data Analytcis Course,4857.0,115.0,195.05,9.0,1644.0
